測項,違規列序,違規全文
F.2·G值3.5m,118,"[F.2·G值3.5m] ('R2', 'R2-抵費地-2') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.2·G值3.5m,119,"[F.2·G值3.5m] ('R2', 'R2-抵費地-2') 欄「幾何面積(㎡)」: baseline='309.05' got=382.85"
F.2·G值3.5m,120,"[F.2·G值3.5m] ('R3', '628-34(2)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.2·G值3.5m,121,"[F.2·G值3.5m] ('R3', '628-34(2)') 欄「迭代次數」: baseline='15' got=16"
F.2·G值3.5m,122,"[F.2·G值3.5m] ('R3', '628-46(1)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.2·G值3.5m,123,"[F.2·G值3.5m] ('R3', '628-46(1)') 欄「幾何面積(㎡)」: baseline='72.78' got=72.76"
F.2·G值3.5m,124,"[F.2·G值3.5m] ('R3', '628-46(1)') 欄「迭代次數」: baseline='16' got=17"
F.2·G值3.5m,125,"[F.2·G值3.5m] ('R3', '628-48(1)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.2·G值3.5m,126,"[F.2·G值3.5m] ('R3', '628-32(3)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.2·G值3.5m,127,"[F.2·G值3.5m] ('R3', '628-32(3)') 欄「幾何面積(㎡)」: baseline='421.41' got=421.4"
F.2·G值3.5m,128,"[F.2·G值3.5m] ('R3', '628-32(3)') 欄「迭代次數」: baseline='14' got=18"
F.2·G值3.5m,129,"[F.2·G值3.5m] ('R3', '628-42(2)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.2·G值3.5m,130,"[F.2·G值3.5m] ('R3', '628-42(2)') 欄「W(m)」: baseline='8.9' got=10.57"
F.2·G值3.5m,131,"[F.2·G值3.5m] ('R3', '628-42(2)') 欄「Rw(%)」: baseline='10.09' got=9.2"
F.2·G值3.5m,132,"[F.2·G值3.5m] ('R3', '628-42(2)') 欄「S(m)」: baseline='1.91' got=1.92"
F.2·G值3.5m,133,"[F.2·G值3.5m] ('R3', '628-42(2)') 欄「幾何面積(㎡)」: baseline='85.56' got=85.92"
F.2·G值3.5m,134,"[F.2·G值3.5m] ('R3', '628-42(2)') 欄「G(㎡)」: baseline='85.57' got=85.92"
F.2·G值3.5m,135,"[F.2·G值3.5m] ('R3', '628-42(2)') 欄「累積S(m)」: baseline='10.64' got=12.32"
F.2·G值3.5m,136,"[F.2·G值3.5m] ('R3', '628-42(2)') 欄「宗地寬度(m)」: baseline='1.9' got=1.91"
F.2·G值3.5m,137,"[F.2·G值3.5m] ('R3', '628-45(2)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.2·G值3.5m,138,"[F.2·G值3.5m] ('R3', '628-45(2)') 欄「W(m)」: baseline='13.43' got=15.12"
F.2·G值3.5m,139,"[F.2·G值3.5m] ('R3', '628-45(2)') 欄「Rw(%)」: baseline='19.86' got=17.95"
F.2·G值3.5m,140,"[F.2·G值3.5m] ('R3', '628-45(2)') 欄「S(m)」: baseline='4.55' got=4.57"
F.2·G值3.5m,141,"[F.2·G值3.5m] ('R3', '628-45(2)') 欄「幾何面積(㎡)」: baseline='203.61' got=204.35"
F.2·G值3.5m,142,"[F.2·G值3.5m] ('R3', '628-45(2)') 欄「G(㎡)」: baseline='203.61' got=204.35"
F.2·G值3.5m,143,"[F.2·G值3.5m] ('R3', '628-45(2)') 欄「累積S(m)」: baseline='15.19' got=16.89"
F.2·G值3.5m,144,"[F.2·G值3.5m] ('R3', '628-45(2)') 欄「迭代次數」: baseline='16' got=17"
F.2·G值3.5m,145,"[F.2·G值3.5m] ('R3', '628-45(2)') 欄「宗地寬度(m)」: baseline='4.53' got=4.55"
F.2·G值3.5m,146,"[F.2·G值3.5m] ('R3', '628-29(1)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.2·G值3.5m,147,"[F.2·G值3.5m] ('R3', '628-29(1)') 欄「W(m)」: baseline='16.31' got=18.02"
F.2·G值3.5m,148,"[F.2·G值3.5m] ('R3', '628-29(1)') 欄「Rw(%)」: baseline='9.69' got=8.32"
F.2·G值3.5m,149,"[F.2·G值3.5m] ('R3', '628-29(1)') 欄「S(m)」: baseline='2.89' got=2.9"
F.2·G值3.5m,150,"[F.2·G值3.5m] ('R3', '628-29(1)') 欄「幾何面積(㎡)」: baseline='129.19' got=129.73"
F.2·G值3.5m,151,"[F.2·G值3.5m] ('R3', '628-29(1)') 欄「G(㎡)」: baseline='129.2' got=129.74"
F.2·G值3.5m,152,"[F.2·G值3.5m] ('R3', '628-29(1)') 欄「累積S(m)」: baseline='18.08' got=19.79"
F.2·G值3.5m,153,"[F.2·G值3.5m] ('R3', '628-29(1)') 欄「迭代次數」: baseline='17' got=16"
F.2·G值3.5m,154,"[F.2·G值3.5m] ('R3', '628-29(1)') 欄「宗地寬度(m)」: baseline='2.88' got=2.89"
F.2·G值3.5m,155,"[F.2·G值3.5m] ('R3', '628-30(3)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.2·G值3.5m,156,"[F.2·G值3.5m] ('R3', '628-30(3)') 欄「W(m)」: baseline='26.47' got=28.22"
F.2·G值3.5m,157,"[F.2·G值3.5m] ('R3', '628-30(3)') 欄「Rw(%)」: baseline='4.66' got=0.0"
F.2·G值3.5m,158,"[F.2·G值3.5m] ('R3', '628-30(3)') 欄「S(m)」: baseline='10.2' got=10.25"
F.2·G值3.5m,159,"[F.2·G值3.5m] ('R3', '628-30(3)') 欄「幾何面積(㎡)」: baseline='455.06' got=456.88"
F.2·G值3.5m,160,"[F.2·G值3.5m] ('R3', '628-30(3)') 欄「G(㎡)」: baseline='455.05' got=456.87"
F.2·G值3.5m,161,"[F.2·G值3.5m] ('R3', '628-30(3)') 欄「累積S(m)」: baseline='28.28' got=30.04"
F.2·G值3.5m,162,"[F.2·G值3.5m] ('R3', '628-30(3)') 欄「迭代次數」: baseline='15' got=17"
F.2·G值3.5m,163,"[F.2·G值3.5m] ('R3', '628-30(3)') 欄「宗地寬度(m)」: baseline='10.16' got=10.21"
F.2·G值3.5m,164,"[F.2·G值3.5m] ('R3', '628-31(3)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.2·G值3.5m,165,"[F.2·G值3.5m] ('R3', '628-31(3)') 欄「W(m)」: baseline='34.99' got=36.74"
F.2·G值3.5m,166,"[F.2·G值3.5m] ('R3', '628-31(3)') 欄「幾何面積(㎡)」: baseline='380.79' got=380.77"
F.2·G值3.5m,167,"[F.2·G值3.5m] ('R3', '628-31(3)') 欄「累積S(m)」: baseline='36.84' got=38.6"
F.2·G值3.5m,168,"[F.2·G值3.5m] ('R3', '628-31(3)') 欄「迭代次數」: baseline='12' got=16"
F.2·G值3.5m,169,"[F.2·G值3.5m] ('R3', 'R3-抵費地-1') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.2·G值3.5m,170,"[F.2·G值3.5m] ('R3', 'R3-抵費地-1') 欄「幾何面積(㎡)」: baseline='1533.39' got=1455.24"
F.2·G值3.5m,171,"[F.2·G值3.5m] ('R3', 'R3-抵費地-2') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.2·G值3.5m,172,"[F.2·G值3.5m] ('R3', 'R3-抵費地-2') 欄「幾何面積(㎡)」: baseline='308.93' got=383.67"
F.2·池流向3.5m,0,"[F.2·池流向3.5m] ('3.5m', 'R1') 欄「MinA」: baseline='115.39' got=116.02"
F.2·池流向3.5m,1,"[F.2·池流向3.5m] ('3.5m', 'R2') 欄「池_B(㎡)」: baseline='1805.11' got=1801.71"
F.2·池流向3.5m,2,"[F.2·池流向3.5m] ('3.5m', 'R2') 欄「池_C(㎡)」: baseline='1758.73' got=1755.32"
F.2·池流向3.5m,3,"[F.2·池流向3.5m] ('3.5m', 'R2') 欄「池差(㎡)」: baseline='-46.38' got=-46.39"
F.2·池流向3.5m,4,"[F.2·池流向3.5m] ('3.5m', 'R2') 欄「MinA」: baseline='153.65' got=155.64"
F.2·池流向3.5m,5,"[F.2·池流向3.5m] ('3.5m', 'R3') 欄「池_B(㎡)」: baseline='1797.44' got=1794.01"
F.2·池流向3.5m,6,"[F.2·池流向3.5m] ('3.5m', 'R3') 欄「池_C(㎡)」: baseline='1842.32' got=1838.91"
F.2·池流向3.5m,7,"[F.2·池流向3.5m] ('3.5m', 'R3') 欄「池差(㎡)」: baseline='44.88' got=44.9"
F.2·池流向3.5m,8,"[F.2·池流向3.5m] ('3.5m', 'R3') 欄「MinA」: baseline='152.74' got=155.19"
F.2·池流向3.5m,9,"[F.2·池流向3.5m] ('3.5m', 'R4') 欄「MinA」: baseline='114.07' got=115.85"
F.2·池流向3.5m,10,"[F.2·池流向3.5m] ('3.5m', 'R5') 欄「池_B(㎡)」: baseline='1743.09' got=1739.43"
F.2·池流向3.5m,11,"[F.2·池流向3.5m] ('3.5m', 'R5') 欄「池_C(㎡)」: baseline='1905.55' got=1901.89"
F.2·池流向3.5m,12,"[F.2·池流向3.5m] ('3.5m', 'R5') 欄「MinA」: baseline='157.64' got=159.99"
F.2·池流向3.5m,13,"[F.2·池流向3.5m] ('3.5m', 'R6') 欄「MinA」: baseline='156.06' got=159.28"
F.3·G值0m,0,"[F.3·G值0m] 缺列 ('R3', 'R3-抵費地')"
F.3·G值0m,1,"[F.3·G值0m] 多列 ('R3', 'R3-抵費地-1')"
F.3·G值0m,2,"[F.3·G值0m] 多列 ('R3', 'R3-抵費地-2')"
F.3·G值0m,3,"[F.3·G值0m] ('R1', '628-37(1)') 欄「平均深度(m)」: baseline='32.97' got=33.15"
F.3·G值0m,4,"[F.3·G值0m] ('R1', '628-35(2)') 欄「平均深度(m)」: baseline='32.97' got=33.15"
F.3·G值0m,5,"[F.3·G值0m] ('R1', '628(5)') 欄「平均深度(m)」: baseline='32.97' got=33.15"
F.3·G值0m,6,"[F.3·G值0m] ('R1', '628-36(1)') 欄「平均深度(m)」: baseline='32.97' got=33.15"
F.3·G值0m,7,"[F.3·G值0m] ('R1', 'R1-抵費地-1') 欄「平均深度(m)」: baseline='32.97' got=33.15"
F.3·G值0m,8,"[F.3·G值0m] ('R1', 'R1-抵費地-2') 欄「平均深度(m)」: baseline='32.97' got=33.15"
F.3·G值0m,9,"[F.3·G值0m] ('R4', '628(1)') 欄「平均深度(m)」: baseline='32.59' got=33.1"
F.3·G值0m,10,"[F.3·G值0m] ('R4', '628-1(1)') 欄「平均深度(m)」: baseline='32.59' got=33.1"
F.3·G值0m,11,"[F.3·G值0m] ('R4', 'R4-抵費地') 欄「平均深度(m)」: baseline='32.59' got=33.1"
F.3·G值0m,12,"[F.3·G值0m] ('R6', '628-4(1)') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.3·G值0m,13,"[F.3·G值0m] ('R6', '628-21(1)') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.3·G值0m,14,"[F.3·G值0m] ('R6', '628-20(1)') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.3·G值0m,15,"[F.3·G值0m] ('R6', '628-18(1)') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.3·G值0m,16,"[F.3·G值0m] ('R6', '628-38(1)') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.3·G值0m,17,"[F.3·G值0m] ('R6', '628-7(1)') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.3·G值0m,18,"[F.3·G值0m] ('R6', 'R6-抵費地-1') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.3·G值0m,19,"[F.3·G值0m] ('R6', 'R6-抵費地-2') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.3·G值0m,20,"[F.3·G值0m] ('R5', '628-18(2)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
F.3·G值0m,21,"[F.3·G值0m] ('R5', '628-18(2)') 欄「街角地」: baseline='是' got='否'"
F.3·G值0m,22,"[F.3·G值0m] ('R5', '628-18(2)') 欄「第1筆街角」: baseline='是' got='否'"
F.3·G值0m,23,"[F.3·G值0m] ('R5', '628-18(2)') 欄「街角側別」: baseline='左側' got='—'"
F.3·G值0m,24,"[F.3·G值0m] ('R5', '628-18(2)') 欄「W(m)」: baseline='6.0' got=11.53"
F.3·G值0m,25,"[F.3·G值0m] ('R5', '628-18(2)') 欄「Rw(%)」: baseline='49.98' got=31.14"
F.3·G值0m,26,"[F.3·G值0m] ('R5', '628-18(2)') 欄「S(m)」: baseline='7.67' got=6.08"
F.3·G值0m,27,"[F.3·G值0m] ('R5', '628-18(2)') 欄「幾何面積(㎡)」: baseline='256.4' got=266.75"
F.3·G值0m,28,"[F.3·G值0m] ('R5', '628-18(2)') 欄「G(㎡)」: baseline='256.41' got=266.74"
F.3·G值0m,29,"[F.3·G值0m] ('R5', '628-18(2)') 欄「累積S(m)」: baseline='7.67' got=13.23"
F.3·G值0m,30,"[F.3·G值0m] ('R5', '628-18(2)') 欄「迭代次數」: baseline='13' got=17"
F.3·G值0m,31,"[F.3·G值0m] ('R5', '628-18(2)') 欄「負擔比率」: baseline='0.4635' got=0.4419"
F.3·G值0m,32,"[F.3·G值0m] ('R5', '628-18(2)') 欄「宗地寬度(m)」: baseline='7.64' got=6.05"
F.3·G值0m,33,"[F.3·G值0m] ('R5', '628-7(2)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
F.3·G值0m,34,"[F.3·G值0m] ('R5', '628-7(2)') 欄「街角地」: baseline='否' got='是'"
F.3·G值0m,35,"[F.3·G值0m] ('R5', '628-7(2)') 欄「第1筆街角」: baseline='否' got='是'"
F.3·G值0m,36,"[F.3·G值0m] ('R5', '628-7(2)') 欄「街角側別」: baseline='—' got='左側'"
F.3·G值0m,37,"[F.3·G值0m] ('R5', '628-7(2)') 欄「W(m)」: baseline='11.53' got=5.48"
F.3·G值0m,38,"[F.3·G值0m] ('R5', '628-7(2)') 欄「Rw(%)」: baseline='28.02' got=46.86"
F.3·G值0m,39,"[F.3·G值0m] ('R5', '628-7(2)') 欄「S(m)」: baseline='5.56' got=7.15"
F.3·G值0m,40,"[F.3·G值0m] ('R5', '628-7(2)') 欄「幾何面積(㎡)」: baseline='243.9' got=233.56"
F.3·G值0m,41,"[F.3·G值0m] ('R5', '628-7(2)') 欄「G(㎡)」: baseline='243.9' got=233.57"
F.3·G值0m,42,"[F.3·G值0m] ('R5', '628-7(2)') 欄「累積S(m)」: baseline='13.23' got=7.15"
F.3·G值0m,43,"[F.3·G值0m] ('R5', '628-7(2)') 欄「迭代次數」: baseline='18' got=16"
F.3·G值0m,44,"[F.3·G值0m] ('R5', '628-7(2)') 欄「負擔比率」: baseline='0.4415' got=0.4651"
F.3·G值0m,45,"[F.3·G值0m] ('R5', '628-7(2)') 欄「宗地寬度(m)」: baseline='5.54' got=7.12"
F.3·G值0m,46,"[F.3·G值0m] ('R5', '628-20(2)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
F.3·G值0m,47,"[F.3·G值0m] ('R5', '628-23(2)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
F.3·G值0m,48,"[F.3·G值0m] ('R5', '628-22(2)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
F.3·G值0m,49,"[F.3·G值0m] ('R5', '628-22(2)') 欄「幾何面積(㎡)」: baseline='520.82' got=520.81"
F.3·G值0m,50,"[F.3·G值0m] ('R5', '628-21(2)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
F.3·G值0m,51,"[F.3·G值0m] ('R5', '628-21(2)') 欄「幾何面積(㎡)」: baseline='471.4' got=471.39"
F.3·G值0m,52,"[F.3·G值0m] ('R5', 'R5-抵費地') 欄「平均深度(m)」: baseline='45.04' got=45.71"
F.3·G值0m,53,"[F.3·G值0m] ('R2', '628-41(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.3·G值0m,54,"[F.3·G值0m] ('R2', '628-41(1)') 欄「街角地」: baseline='是' got='否'"
F.3·G值0m,55,"[F.3·G值0m] ('R2', '628-41(1)') 欄「第1筆街角」: baseline='是' got='否'"
F.3·G值0m,56,"[F.3·G值0m] ('R2', '628-41(1)') 欄「街角側別」: baseline='左側' got='—'"
F.3·G值0m,57,"[F.3·G值0m] ('R2', '628-41(1)') 欄「W(m)」: baseline='7.04' got=15.2"
F.3·G值0m,58,"[F.3·G值0m] ('R2', '628-41(1)') 欄「Rw(%)」: baseline='55.9' got=30.81"
F.3·G值0m,59,"[F.3·G值0m] ('R2', '628-41(1)') 欄「S(m)」: baseline='8.75' got=7.22"
F.3·G值0m,60,"[F.3·G值0m] ('R2', '628-41(1)') 欄「幾何面積(㎡)」: baseline='310.72' got=323.76"
F.3·G值0m,61,"[F.3·G值0m] ('R2', '628-41(1)') 欄「G(㎡)」: baseline='310.72' got=323.76"
F.3·G值0m,62,"[F.3·G值0m] ('R2', '628-41(1)') 欄「累積S(m)」: baseline='8.75' got=16.94"
F.3·G值0m,63,"[F.3·G值0m] ('R2', '628-41(1)') 欄「負擔比率」: baseline='0.4461' got=0.4229"
F.3·G值0m,64,"[F.3·G值0m] ('R2', '628-41(1)') 欄「宗地寬度(m)」: baseline='8.73' got=7.2"
F.3·G值0m,65,"[F.3·G值0m] ('R2', '628-42(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.3·G值0m,66,"[F.3·G值0m] ('R2', '628-42(1)') 欄「W(m)」: baseline='7.14' got=8.0"
F.3·G值0m,67,"[F.3·G值0m] ('R2', '628-42(1)') 欄「累積S(m)」: baseline='8.86' got=9.72"
F.3·G值0m,68,"[F.3·G值0m] ('R2', '628-42(1)') 欄「迭代次數」: baseline='18' got=16"
F.3·G值0m,69,"[F.3·G值0m] ('R2', '628-40(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.3·G值0m,70,"[F.3·G值0m] ('R2', '628-40(1)') 欄「街角地」: baseline='否' got='是'"
F.3·G值0m,71,"[F.3·G值0m] ('R2', '628-40(1)') 欄「第1筆街角」: baseline='否' got='是'"
F.3·G值0m,72,"[F.3·G值0m] ('R2', '628-40(1)') 欄「街角側別」: baseline='—' got='左側'"
F.3·G值0m,73,"[F.3·G值0m] ('R2', '628-40(1)') 欄「W(m)」: baseline='15.2' got=7.9"
F.3·G值0m,74,"[F.3·G值0m] ('R2', '628-40(1)') 欄「Rw(%)」: baseline='35.46' got=60.54"
F.3·G值0m,75,"[F.3·G值0m] ('R2', '628-40(1)') 欄「S(m)」: baseline='8.08' got=9.61"
F.3·G值0m,76,"[F.3·G值0m] ('R2', '628-40(1)') 欄「幾何面積(㎡)」: baseline='362.47' got=349.42"
F.3·G值0m,77,"[F.3·G值0m] ('R2', '628-40(1)') 欄「G(㎡)」: baseline='362.47' got=349.43"
F.3·G值0m,78,"[F.3·G值0m] ('R2', '628-40(1)') 欄「累積S(m)」: baseline='16.94' got=9.61"
F.3·G值0m,79,"[F.3·G值0m] ('R2', '628-40(1)') 欄「迭代次數」: baseline='12' got=17"
F.3·G值0m,80,"[F.3·G值0m] ('R2', '628-40(1)') 欄「負擔比率」: baseline='0.4235' got=0.4442"
F.3·G值0m,81,"[F.3·G值0m] ('R2', '628-40(1)') 欄「宗地寬度(m)」: baseline='8.06' got=9.59"
F.3·G值0m,82,"[F.3·G值0m] ('R2', '628-30(2)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.3·G值0m,83,"[F.3·G值0m] ('R2', '628-30(2)') 欄「累積S(m)」: baseline='18.9' got=18.89"
F.3·G值0m,84,"[F.3·G值0m] ('R2', '628-39(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.3·G值0m,85,"[F.3·G值0m] ('R2', '628-31(2)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.3·G值0m,86,"[F.3·G值0m] ('R2', '628-31(2)') 欄「幾何面積(㎡)」: baseline='476.01' got=476.02"
F.3·G值0m,87,"[F.3·G值0m] ('R2', '628-34(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.3·G值0m,88,"[F.3·G值0m] ('R2', '628-49(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.3·G值0m,89,"[F.3·G值0m] ('R2', '628-50(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.3·G值0m,90,"[F.3·G值0m] ('R2', '628-51(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.3·G值0m,91,"[F.3·G值0m] ('R2', '628-52(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.3·G值0m,92,"[F.3·G值0m] ('R2', '628-32(2)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.3·G值0m,93,"[F.3·G值0m] ('R2', '628-32(2)') 欄「幾何面積(㎡)」: baseline='519.36' got=519.37"
F.3·G值0m,94,"[F.3·G值0m] ('R2', 'R2-抵費地') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.3·G值0m,95,"[F.3·G值0m] ('R3', '628-34(2)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.3·G值0m,96,"[F.3·G值0m] ('R3', '628-34(2)') 欄「迭代次數」: baseline='16' got=18"
F.3·G值0m,97,"[F.3·G值0m] ('R3', '628-46(1)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.3·G值0m,98,"[F.3·G值0m] ('R3', '628-46(1)') 欄「幾何面積(㎡)」: baseline='143.38' got=143.39"
F.3·G值0m,99,"[F.3·G值0m] ('R3', '628-48(1)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.3·G值0m,100,"[F.3·G值0m] ('R3', '628-48(1)') 欄「迭代次數」: baseline='16' got=17"
F.3·G值0m,101,"[F.3·G值0m] ('R3', '628-32(3)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.3·G值0m,102,"[F.3·G值0m] ('R3', '628-32(3)') 欄「迭代次數」: baseline='17' got=16"
F.3·G值0m,103,"[F.3·G值0m] ('R3', '628-31(3)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.3·G值0m,104,"[F.3·G值0m] ('R3', '628-31(3)') 欄「迭代次數」: baseline='18' got=16"
F.3·G值0m,105,"[F.3·G值0m] ('R3', '628-45(2)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.3·G值0m,106,"[F.3·G值0m] ('R3', '628-45(2)') 欄「街角地」: baseline='是' got='否'"
F.3·G值0m,107,"[F.3·G值0m] ('R3', '628-45(2)') 欄「第1筆街角」: baseline='是' got='否'"
F.3·G值0m,108,"[F.3·G值0m] ('R3', '628-45(2)') 欄「街角側別」: baseline='右側' got='—'"
F.3·G值0m,109,"[F.3·G值0m] ('R3', '628-45(2)') 欄「W(m)」: baseline='11.84' got=27.1"
F.3·G值0m,110,"[F.3·G值0m] ('R3', '628-45(2)') 欄「Rw(%)」: baseline='79.31' got=9.86"
F.3·G值0m,111,"[F.3·G值0m] ('R3', '628-45(2)') 欄「S(m)」: baseline='13.59' got=12.48"
F.3·G值0m,112,"[F.3·G值0m] ('R3', '628-45(2)') 欄「幾何面積(㎡)」: baseline='526.48' got=556.83"
F.3·G值0m,113,"[F.3·G值0m] ('R3', '628-45(2)') 欄「G(㎡)」: baseline='526.47' got=556.83"
F.3·G值0m,114,"[F.3·G值0m] ('R3', '628-45(2)') 欄「累積S(m)」: baseline='13.59' got=28.91"
F.3·G值0m,115,"[F.3·G值0m] ('R3', '628-45(2)') 欄「迭代次數」: baseline='15' got=17"
F.3·G值0m,116,"[F.3·G值0m] ('R3', '628-45(2)') 欄「負擔比率」: baseline='0.4523' got=0.4207"
F.3·G值0m,117,"[F.3·G值0m] ('R3', '628-45(2)') 欄「宗地寬度(m)」: baseline='13.53' got=12.43"
F.3·G值0m,118,"[F.3·G值0m] ('R3', '628-42(2)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.3·G值0m,119,"[F.3·G值0m] ('R3', '628-42(2)') 欄「W(m)」: baseline='21.56' got=14.67"
F.3·G值0m,120,"[F.3·G值0m] ('R3', '628-42(2)') 欄「Rw(%)」: baseline='20.69' got=45.08"
F.3·G值0m,121,"[F.3·G值0m] ('R3', '628-42(2)') 欄「S(m)」: baseline='9.76' got=9.53"
F.3·G值0m,122,"[F.3·G值0m] ('R3', '628-42(2)') 欄「幾何面積(㎡)」: baseline='436.18' got=426.64"
F.3·G值0m,123,"[F.3·G值0m] ('R3', '628-42(2)') 欄「G(㎡)」: baseline='436.18' got=426.64"
F.3·G值0m,124,"[F.3·G值0m] ('R3', '628-42(2)') 欄「累積S(m)」: baseline='23.35' got=16.43"
F.3·G值0m,125,"[F.3·G值0m] ('R3', '628-42(2)') 欄「負擔比率」: baseline='0.4273' got=0.4399"
F.3·G值0m,126,"[F.3·G值0m] ('R3', '628-42(2)') 欄「宗地寬度(m)」: baseline='9.72' got=9.49"
F.3·G值0m,127,"[F.3·G值0m] ('R3', '628-29(1)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.3·G值0m,128,"[F.3·G值0m] ('R3', '628-29(1)') 欄「W(m)」: baseline='24.53' got=30.07"
F.3·G值0m,129,"[F.3·G值0m] ('R3', '628-29(1)') 欄「S(m)」: baseline='2.98' got=2.99"
F.3·G值0m,130,"[F.3·G值0m] ('R3', '628-29(1)') 欄「G(㎡)」: baseline='132.99' got=132.98"
F.3·G值0m,131,"[F.3·G值0m] ('R3', '628-29(1)') 欄「累積S(m)」: baseline='26.34' got=31.9"
F.3·G值0m,132,"[F.3·G值0m] ('R3', '628-29(1)') 欄「迭代次數」: baseline='16' got=14"
F.3·G值0m,133,"[F.3·G值0m] ('R3', '628-29(1)') 欄「宗地寬度(m)」: baseline='2.97' got=2.98"
F.3·G值0m,134,"[F.3·G值0m] ('R3', '628-30(3)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.3·G值0m,135,"[F.3·G值0m] ('R3', '628-30(3)') 欄「W(m)」: baseline='35.43' got=40.98"
F.3·G值0m,136,"[F.3·G值0m] ('R3', '628-30(3)') 欄「S(m)」: baseline='10.94' got=10.96"
F.3·G值0m,137,"[F.3·G值0m] ('R3', '628-30(3)') 欄「幾何面積(㎡)」: baseline='486.97' got=486.94"
F.3·G值0m,138,"[F.3·G值0m] ('R3', '628-30(3)') 欄「G(㎡)」: baseline='486.97' got=486.94"
F.3·G值0m,139,"[F.3·G值0m] ('R3', '628-30(3)') 欄「累積S(m)」: baseline='37.28' got=42.85"
F.3·G值0m,140,"[F.3·G值0m] ('R3', '628-30(3)') 欄「迭代次數」: baseline='14' got=16"
F.3·G值0m,141,"[F.3·G值0m] ('R3', '628-30(3)') 欄「宗地寬度(m)」: baseline='10.89' got=10.91"
F.3·池流向0m,0,"[F.3·池流向0m] ('0m', 'R1') 欄「MinA」: baseline='115.39' got=116.02"
F.3·池流向0m,1,"[F.3·池流向0m] ('0m', 'R2') 欄「池_C(㎡)」: baseline='1783.73' got=1783.72"
