# W-G.9-270 p3：`diff_rows` 之全量違規列（間諜法·⛔ 改生產碼一字）
# 欄：label \t baseline \t key_cols \t 違規列
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-35(2)') 欄「項三比(≤1)」: baseline='0.3067' got=0.2964
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-35(2)') 欄「截角邊(range)」: baseline='4.569' got=5.0
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '右', '628(5)') 欄「真交集(㎡)」: baseline='110.56' got=110.66
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '右', '628(5)') 欄「範圍面積(㎡)」: baseline='110.56' got=110.68
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '右', '628(5)') 欄「門檻(㎡)」: baseline='110.56' got=110.68
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '右', '628(5)') 欄「截角邊(range)」: baseline='4.927' got=5.033
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '右', '628(5)') 欄「正街角分(0.4)」: baseline='0.4' got=0.392
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '右', '628(5)') 欄「總分」: baseline='1.0' got=0.9919
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '右', '628(5)') 欄「原位次(投影序)」: baseline='6' got=5
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] 缺列 ('R4', '左', '628(1)')
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] 缺列 ('R4', '右', '628-1(1)')
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] 缺列 ('R5', '左', '628-45(1)')
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] 缺列 ('R3', '右', '628-45(2)')
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] 缺列 ('R3', '右', '628-28(1)')
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] 多列 ('R4', '右', '628(1)+')
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] 多列 ('R5', '左', '628-45(1)+')
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] 多列 ('R3', '右', '628-30(3)+')
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R6', '右', '628-18(1)') 欄「原位次(投影序)」: baseline='9' got=6
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R6', '右', '628-38(1)') 欄「正街角分(0.4)」: baseline='—' got=0.4
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R6', '右', '628-38(1)') 欄「側街分(0.2)」: baseline='—' got=0.1973
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R6', '右', '628-38(1)') 欄「跨占分(0.4)」: baseline='—' got=0.3529
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R6', '右', '628-38(1)') 欄「總分」: baseline='—' got=0.9502
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R6', '右', '628-38(1)') 欄「原位次(投影序)」: baseline='10' got=7
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R5', '左', '628-18(2)') 欄「真交集(㎡)」: baseline='130.41' got=136.07
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R5', '左', '628-18(2)') 欄「範圍面積(㎡)」: baseline='146.93' got=146.5
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R5', '左', '628-18(2)') 欄「門檻(㎡)」: baseline='146.93' got=146.5
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R5', '左', '628-18(2)') 欄「項三比(≤1)」: baseline='0.8876' got=0.9288
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R5', '左', '628-18(2)') 欄「跨占分(0.4)」: baseline='0.355' got=0.3715
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R5', '左', '628-18(2)') 欄「總分」: baseline='0.5247' got=0.5412
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R5', '左', '628-53(2)') 欄「範圍面積(㎡)」: baseline='146.93' got=146.5
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R5', '左', '628-53(2)') 欄「門檻(㎡)」: baseline='146.93' got=146.5
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R5', '左', '628-53(2)') 欄「正街角分(0.4)」: baseline='—' got=0.0
無串聯0m	verify/baselines/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[無串聯0m] ('R5', '左', '628-53(2)') 欄「側街分(0.2)」: baseline='—' got=0.0287
